date,time,box,rat_name,rat_ID,weight,file_name,task,detail,trial_count,hits,misses,CRs,FAs,hit_percent,FA_percent,mean_attempts_per_trial,reaction,Frequency,FA,trials,FA_percent_detailed,dprime,block_size,UUID,DOB,Sex,Genotype,octave_fraction,octave_steps,Type
3/31/2022,151431,5,Purple1,1,485,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,467,225,9,133,100,0.961538462,0.429184549,1.115631692,320.4296444,4,2,38,0.052631579,3.241615262,12,20220331151431_110.865994915366_2.25760689610975,20201115,Male,WT,1,12,Broad
3/31/2022,151431,5,Purple1,1,485,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,467,225,9,133,100,0.961538462,0.429184549,1.115631692,320.4296444,4.49,3,39,0.076923077,3.254928717,12,20220331151431_110.865994915366_2.25760689610975,20201115,Male,WT,0.833284555,10,Broad
3/31/2022,151431,5,Purple1,1,485,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,467,225,9,133,100,0.961538462,0.429184549,1.115631692,320.4296444,5.04,6,39,0.153846154,2.809433393,12,20220331151431_110.865994915366_2.25760689610975,20201115,Male,WT,0.666576266,8,Broad
3/31/2022,151431,5,Purple1,1,485,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,467,225,9,133,100,0.961538462,0.429184549,1.115631692,320.4296444,5.647,19,39,0.487179487,1.798027505,12,20220331151431_110.865994915366_2.25760689610975,20201115,Male,WT,0.502515369,6,Broad
3/31/2022,151431,5,Purple1,1,485,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,467,225,9,133,100,0.961538462,0.429184549,1.115631692,320.4296444,6.35,32,39,0.820512821,0.864286897,12,20220331151431_110.865994915366_2.25760689610975,20201115,Male,WT,0.333243408,4,Broad
3/31/2022,151431,5,Purple1,1,485,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,467,225,9,133,100,0.961538462,0.429184549,1.115631692,320.4296444,7.127,38,39,0.974358974,-0.035114368,12,20220331151431_110.865994915366_2.25760689610975,20201115,Male,WT,0.166705076,2,Broad
3/31/2022,151431,8,Purple4,4,400,16-32kHz_60dB_300ms_16s_NG3,Discrimination,Normal,285,138,3,61,83,0.978723404,0.576388889,1.136842105,210.2014348,17.959,24,24,1,-0.089298801,12,20220331151431_47.9310013353825_1.29610840551982,20201115,Male,KO,-0.166635114,2,Broad
3/31/2022,151431,8,Purple4,4,400,16-32kHz_60dB_300ms_16s_NG3,Discrimination,Normal,285,138,3,61,83,0.978723404,0.576388889,1.136842105,210.2014348,20.159,23,24,0.958333333,0.413414787,12,20220331151431_47.9310013353825_1.29610840551982,20201115,Male,KO,-0.33335217,4,Broad
3/31/2022,151431,8,Purple4,4,400,16-32kHz_60dB_300ms_16s_NG3,Discrimination,Normal,285,138,3,61,83,0.978723404,0.576388889,1.136842105,210.2014348,22.627,16,24,0.666666667,1.573439921,12,20220331151431_47.9310013353825_1.29610840551982,20201115,Male,KO,-0.499973413,6,Broad
3/31/2022,151431,8,Purple4,4,400,16-32kHz_60dB_300ms_16s_NG3,Discrimination,Normal,285,138,3,61,83,0.978723404,0.576388889,1.136842105,210.2014348,25.398,7,24,0.291666667,2.557829941,12,20220331151431_47.9310013353825_1.29610840551982,20201115,Male,KO,-0.666642989,8,Broad
3/31/2022,151431,8,Purple4,4,400,16-32kHz_60dB_300ms_16s_NG3,Discrimination,Normal,285,138,3,61,83,0.978723404,0.576388889,1.136842105,210.2014348,28.509,10,24,0.416666667,2.211682308,12,20220331151431_47.9310013353825_1.29610840551982,20201115,Male,KO,-0.83334553,10,Broad
3/31/2022,151431,8,Purple4,4,400,16-32kHz_60dB_300ms_16s_NG3,Discrimination,Normal,285,138,3,61,83,0.978723404,0.576388889,1.136842105,210.2014348,32,3,24,0.125,3.205696892,12,20220331151431_47.9310013353825_1.29610840551982,20201115,Male,KO,-1,12,Broad
4/6/2022,151426,5,Purple1,1,519,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,471,227,10,174,60,0.957805907,0.256410256,1.280254777,351.2380176,4,1,39,0.025641026,3.46150059,12,20220406151426_173.675994202495_2.66111880994868,20201115,Male,WT,1,12,Broad
4/6/2022,151426,5,Purple1,1,519,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,471,227,10,174,60,0.957805907,0.256410256,1.280254777,351.2380176,4.49,0,39,0,3.924281387,12,20220406151426_173.675994202495_2.66111880994868,20201115,Male,WT,0.833284555,10,Broad
4/6/2022,151426,5,Purple1,1,519,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,471,227,10,174,60,0.957805907,0.256410256,1.280254777,351.2380176,5.04,0,39,0,3.924281387,12,20220406151426_173.675994202495_2.66111880994868,20201115,Male,WT,0.666576266,8,Broad
4/6/2022,151426,5,Purple1,1,519,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,471,227,10,174,60,0.957805907,0.256410256,1.280254777,351.2380176,5.647,4,39,0.102564103,2.891055254,12,20220406151426_173.675994202495_2.66111880994868,20201115,Male,WT,0.502515369,6,Broad
4/6/2022,151426,5,Purple1,1,519,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,471,227,10,174,60,0.957805907,0.256410256,1.280254777,351.2380176,6.35,19,39,0.487179487,1.756992387,12,20220406151426_173.675994202495_2.66111880994868,20201115,Male,WT,0.333243408,4,Broad
4/6/2022,151426,5,Purple1,1,519,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,471,227,10,174,60,0.957805907,0.256410256,1.280254777,351.2380176,7.127,36,39,0.923076923,0.350339872,12,20220406151426_173.675994202495_2.66111880994868,20201115,Male,WT,0.166705076,2,Broad
4/7/2022,150902,5,Purple1,1,479,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,453,210,17,125,101,0.925110132,0.446902655,1.220750552,332.4265905,4,3,38,0.078947368,2.920898015,12,20220407150902_202.014001831412_3.66305963019079,20201115,Male,WT,1,12,Zoom
4/7/2022,150902,5,Purple1,1,479,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,453,210,17,125,101,0.925110132,0.446902655,1.220750552,332.4265905,5.657,2,37,0.054054054,3.157440966,12,20220407150902_202.014001831412_3.66305963019079,20201115,Male,WT,0.499962829,6,Zoom
4/7/2022,150902,5,Purple1,1,479,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,453,210,17,125,101,0.925110132,0.446902655,1.220750552,332.4265905,5.993,15,38,0.394736842,1.714329945,12,20220407150902_202.014001831412_3.66305963019079,20201115,Male,WT,0.416721626,5,Zoom
4/7/2022,150902,5,Purple1,1,479,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,453,210,17,125,101,0.925110132,0.446902655,1.220750552,332.4265905,6.35,11,38,0.289473684,2.006814817,12,20220407150902_202.014001831412_3.66305963019079,20201115,Male,WT,0.333243408,4,Zoom
4/7/2022,150902,5,Purple1,1,479,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,453,210,17,125,101,0.925110132,0.446902655,1.220750552,332.4265905,6.727,35,37,0.945945946,-0.081161485,12,20220407150902_202.014001831412_3.66305963019079,20201115,Male,WT,0.250036742,3,Zoom
4/7/2022,150902,5,Purple1,1,479,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,453,210,17,125,101,0.925110132,0.446902655,1.220750552,332.4265905,7.127,35,38,0.921052632,0.085091552,12,20220407150902_202.014001831412_3.66305963019079,20201115,Male,WT,0.166705076,2,Zoom
4/8/2022,150152,5,Purple1,1,475,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,454,206,21,142,85,0.907488987,0.374449339,1.176211454,339.0584806,4,1,38,0.026315789,3.056556114,12,20220408150152_181.928001344204_1.37933011595219,20201115,Male,WT,1,12,Zoom
4/8/2022,150152,5,Purple1,1,475,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,454,206,21,142,85,0.907488987,0.374449339,1.176211454,339.0584806,5.657,2,38,0.052631579,2.807634098,12,20220408150152_181.928001344204_1.37933011595219,20201115,Male,WT,0.499962829,6,Zoom
4/8/2022,150152,5,Purple1,1,475,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,454,206,21,142,85,0.907488987,0.374449339,1.176211454,339.0584806,5.993,10,38,0.263157895,1.974219257,12,20220408150152_181.928001344204_1.37933011595219,20201115,Male,WT,0.416721626,5,Zoom
4/8/2022,150152,5,Purple1,1,475,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,454,206,21,142,85,0.907488987,0.374449339,1.176211454,339.0584806,6.35,7,38,0.184210526,2.249743262,12,20220408150152_181.928001344204_1.37933011595219,20201115,Male,WT,0.333243408,4,Zoom
4/8/2022,150152,5,Purple1,1,475,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,454,206,21,142,85,0.907488987,0.374449339,1.176211454,339.0584806,6.727,31,37,0.837837838,0.367758194,12,20220408150152_181.928001344204_1.37933011595219,20201115,Male,WT,0.250036742,3,Zoom
4/8/2022,150152,5,Purple1,1,475,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,454,206,21,142,85,0.907488987,0.374449339,1.176211454,339.0584806,7.127,34,38,0.894736842,0.116812662,12,20220408150152_181.928001344204_1.37933011595219,20201115,Male,WT,0.166705076,2,Zoom
4/9/2022,145733,5,Purple1,1,478,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,469,214,21,149,85,0.910638298,0.363247863,1.202558635,363.5324065,4,1,39,0.025641026,3.551242002,12,20220409145733_110.88799238205_2.88547424633352,20201115,Male,WT,1,12,Zoom
4/9/2022,145733,5,Purple1,1,478,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,469,214,21,149,85,0.910638298,0.363247863,1.202558635,363.5324065,5.657,3,39,0.076923077,2.840854213,12,20220409145733_110.88799238205_2.88547424633352,20201115,Male,WT,0.499962829,6,Zoom
4/9/2022,145733,5,Purple1,1,478,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,469,214,21,149,85,0.910638298,0.363247863,1.202558635,363.5324065,5.993,8,39,0.205128205,2.18905994,12,20220409145733_110.88799238205_2.88547424633352,20201115,Male,WT,0.416721626,5,Zoom
4/9/2022,145733,5,Purple1,1,478,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,469,214,21,149,85,0.910638298,0.363247863,1.202558635,363.5324065,6.35,11,39,0.282051282,1.934777271,12,20220409145733_110.88799238205_2.88547424633352,20201115,Male,WT,0.333243408,4,Zoom
4/9/2022,145733,5,Purple1,1,478,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,469,214,21,149,85,0.910638298,0.363247863,1.202558635,363.5324065,6.727,31,39,0.794871795,0.540496483,12,20220409145733_110.88799238205_2.88547424633352,20201115,Male,WT,0.250036742,3,Zoom
4/9/2022,145733,5,Purple1,1,478,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,469,214,21,149,85,0.910638298,0.363247863,1.202558635,363.5324065,7.127,31,39,0.794871795,0.540496483,12,20220409145733_110.88799238205_2.88547424633352,20201115,Male,WT,0.166705076,2,Zoom
4/11/2022,151756,5,Purple1,1,468,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,466,207,27,152,80,0.884615385,0.344827586,1.180257511,351.3155845,4,1,39,0.025641026,2.965480053,12,20220411151756_177.231999859214_2.90777963950634,20201115,Male,WT,1,12,Zoom
4/11/2022,151756,5,Purple1,1,468,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,466,207,27,152,80,0.884615385,0.344827586,1.180257511,351.3155845,5.657,3,39,0.076923077,2.71787306,12,20220411151756_177.231999859214_2.90777963950634,20201115,Male,WT,0.499962829,6,Zoom
4/11/2022,151756,5,Purple1,1,468,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,466,207,27,152,80,0.884615385,0.344827586,1.180257511,351.3155845,5.993,10,38,0.263157895,1.790476407,12,20220411151756_177.231999859214_2.90777963950634,20201115,Male,WT,0.416721626,5,Zoom
4/11/2022,151756,5,Purple1,1,468,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,466,207,27,152,80,0.884615385,0.344827586,1.180257511,351.3155845,6.35,5,39,0.128205128,2.272377737,12,20220411151756_177.231999859214_2.90777963950634,20201115,Male,WT,0.333243408,4,Zoom
4/11/2022,151756,5,Purple1,1,468,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,466,207,27,152,80,0.884615385,0.344827586,1.180257511,351.3155845,6.727,31,39,0.794871795,0.41751533,12,20220411151756_177.231999859214_2.90777963950634,20201115,Male,WT,0.250036742,3,Zoom
4/11/2022,151756,5,Purple1,1,468,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,466,207,27,152,80,0.884615385,0.344827586,1.180257511,351.3155845,7.127,30,38,0.789473684,0.436845443,12,20220411151756_177.231999859214_2.90777963950634,20201115,Male,WT,0.166705076,2,Zoom
4/12/2022,151309,5,Purple1,1,471,8-5.9kHz_60dB_300ms_8s_NG3,Discrimination,Normal,485,228,15,158,84,0.938271605,0.347107438,1.189690722,339.0144537,4,1,40,0.025,3.788462888,12,20220412151309_31.8069990724325_3.40156829741155,20201115,Male,WT,1,12,Zoom
4/12/2022,151309,5,Purple1,1,471,8-5.9kHz_60dB_300ms_8s_NG3,Discrimination,Normal,485,228,15,158,84,0.938271605,0.347107438,1.189690722,339.0144537,5.944,6,41,0.146341463,2.654063041,12,20220412151309_31.8069990724325_3.40156829741155,20201115,Male,WT,0.428565884,5,Zoom
4/12/2022,151309,5,Purple1,1,471,8-5.9kHz_60dB_300ms_8s_NG3,Discrimination,Normal,485,228,15,158,84,0.938271605,0.347107438,1.189690722,339.0144537,6.246,19,40,0.475,1.641197575,12,20220412151309_31.8069990724325_3.40156829741155,20201115,Male,WT,0.357067431,4,Zoom
4/12/2022,151309,5,Purple1,1,471,8-5.9kHz_60dB_300ms_8s_NG3,Discrimination,Normal,485,228,15,158,84,0.938271605,0.347107438,1.189690722,339.0144537,6.563,16,41,0.390243902,1.857669586,12,20220412151309_31.8069990724325_3.40156829741155,20201115,Male,WT,0.285644567,3,Zoom
4/12/2022,151309,5,Purple1,1,471,8-5.9kHz_60dB_300ms_8s_NG3,Discrimination,Normal,485,228,15,158,84,0.938271605,0.347107438,1.189690722,339.0144537,6.896,21,40,0.525,1.515722178,12,20220412151309_31.8069990724325_3.40156829741155,20201115,Male,WT,0.214240226,3,Zoom
4/12/2022,151309,5,Purple1,1,471,8-5.9kHz_60dB_300ms_8s_NG3,Discrimination,Normal,485,228,15,158,84,0.938271605,0.347107438,1.189690722,339.0144537,7.127,21,40,0.525,1.515722178,12,20220412151309_31.8069990724325_3.40156829741155,20201115,Male,WT,0.166705076,2,Zoom
4/14/2022,151500,5,Purple1,1,472,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,538,249,19,230,40,0.929104478,0.148148148,1.189591078,355.3368072,4,0,45,0,3.732149566,12,20220414151500_107.943993061781_3.58395824354191,20201115,Male,WT,1,12,Broad
4/14/2022,151500,5,Purple1,1,472,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,538,249,19,230,40,0.929104478,0.148148148,1.189591078,355.3368072,4.49,0,45,0,3.732149566,12,20220414151500_107.943993061781_3.58395824354191,20201115,Male,WT,0.833284555,10,Broad
4/14/2022,151500,5,Purple1,1,472,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,538,249,19,230,40,0.929104478,0.148148148,1.189591078,355.3368072,5.04,2,45,0.044444444,3.038820433,12,20220414151500_107.943993061781_3.58395824354191,20201115,Male,WT,0.666576266,8,Broad
4/14/2022,151500,5,Purple1,1,472,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,538,249,19,230,40,0.929104478,0.148148148,1.189591078,355.3368072,5.647,1,45,0.022222222,3.279516251,12,20220414151500_107.943993061781_3.58395824354191,20201115,Male,WT,0.502515369,6,Broad
4/14/2022,151500,5,Purple1,1,472,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,538,249,19,230,40,0.929104478,0.148148148,1.189591078,355.3368072,6.35,7,45,0.155555556,2.413023181,12,20220414151500_107.943993061781_3.58395824354191,20201115,Male,WT,0.333243408,4,Broad
4/14/2022,151500,5,Purple1,1,472,8-4kHz_60dB_300ms_8s_NG3,Discrimination,Normal,538,249,19,230,40,0.929104478,0.148148148,1.189591078,355.3368072,7.127,30,45,0.666666667,1.045238231,12,20220414151500_107.943993061781_3.58395824354191,20201115,Male,WT,0.166705076,2,Broad
4/16/2022,151735,5,Purple1,1,475,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,490,225,20,181,64,0.918367347,0.26122449,1.185714286,388.99648,4,3,41,0.073170732,2.916166329,12,20220416151735_130.579004064202_2.22161414753214,20201115,Male,WT,1,12,Zoom
4/16/2022,151735,5,Purple1,1,475,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,490,225,20,181,64,0.918367347,0.26122449,1.185714286,388.99648,5.657,1,41,0.024390244,3.161295345,12,20220416151735_130.579004064202_2.22161414753214,20201115,Male,WT,0.499962829,6,Zoom
4/16/2022,151735,5,Purple1,1,475,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,490,225,20,181,64,0.918367347,0.26122449,1.185714286,388.99648,5.993,6,40,0.15,2.461151425,12,20220416151735_130.579004064202_2.22161414753214,20201115,Male,WT,0.416721626,5,Zoom
4/16/2022,151735,5,Purple1,1,475,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,490,225,20,181,64,0.918367347,0.26122449,1.185714286,388.99648,6.35,4,41,0.097560976,2.597357319,12,20220416151735_130.579004064202_2.22161414753214,20201115,Male,WT,0.333243408,4,Zoom
4/16/2022,151735,5,Purple1,1,475,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,490,225,20,181,64,0.918367347,0.26122449,1.185714286,388.99648,6.727,27,41,0.658536585,0.994069288,12,20220416151735_130.579004064202_2.22161414753214,20201115,Male,WT,0.250036742,3,Zoom
4/16/2022,151735,5,Purple1,1,475,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,490,225,20,181,64,0.918367347,0.26122449,1.185714286,388.99648,7.127,23,41,0.56097561,1.246950214,12,20220416151735_130.579004064202_2.22161414753214,20201115,Male,WT,0.166705076,2,Zoom
4/19/2022,154111,5,Purple1,1,476,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,530,239,25,215,51,0.90530303,0.191729323,1.139622642,364.9421004,4,1,45,0.022222222,3.576949724,12,20220419154111_33.5440043359995_2.2424702196877,20201115,Male,WT,1,12,Zoom
4/19/2022,154111,5,Purple1,1,476,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,530,239,25,215,51,0.90530303,0.191729323,1.139622642,364.9421004,5.657,1,44,0.022727273,3.114205051,12,20220419154111_33.5440043359995_2.2424702196877,20201115,Male,WT,0.499962829,6,Zoom
4/19/2022,154111,5,Purple1,1,476,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,530,239,25,215,51,0.90530303,0.191729323,1.139622642,364.9421004,5.993,4,44,0.090909091,2.698537414,12,20220419154111_33.5440043359995_2.2424702196877,20201115,Male,WT,0.416721626,5,Zoom
4/19/2022,154111,5,Purple1,1,476,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,530,239,25,215,51,0.90530303,0.191729323,1.139622642,364.9421004,6.35,4,45,0.088888889,2.571953338,12,20220419154111_33.5440043359995_2.2424702196877,20201115,Male,WT,0.333243408,4,Zoom
4/19/2022,154111,5,Purple1,1,476,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,530,239,25,215,51,0.90530303,0.191729323,1.139622642,364.9421004,6.727,22,44,0.5,1.261913508,12,20220419154111_33.5440043359995_2.2424702196877,20201115,Male,WT,0.250036742,3,Zoom
4/19/2022,154111,5,Purple1,1,476,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,530,239,25,215,51,0.90530303,0.191729323,1.139622642,364.9421004,7.127,19,44,0.431818182,1.491132552,12,20220419154111_33.5440043359995_2.2424702196877,20201115,Male,WT,0.166705076,2,Zoom
4/20/2022,151628,5,Purple1,1,472,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,550,257,18,234,41,0.934545455,0.149090909,1.123636364,376.1852179,4,0,45,0,3.773463803,12,20220420151628_58.0230005085468_1.06397169780857,20201115,Male,WT,1,12,Zoom
4/20/2022,151628,5,Purple1,1,472,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,550,257,18,234,41,0.934545455,0.149090909,1.123636364,376.1852179,5.657,1,46,0.02173913,3.781811061,12,20220420151628_58.0230005085468_1.06397169780857,20201115,Male,WT,0.499962829,6,Zoom
4/20/2022,151628,5,Purple1,1,472,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,550,257,18,234,41,0.934545455,0.149090909,1.123636364,376.1852179,5.993,5,46,0.108695652,2.664078899,12,20220420151628_58.0230005085468_1.06397169780857,20201115,Male,WT,0.416721626,5,Zoom
4/20/2022,151628,5,Purple1,1,472,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,550,257,18,234,41,0.934545455,0.149090909,1.123636364,376.1852179,6.35,3,46,0.065217391,2.918810713,12,20220420151628_58.0230005085468_1.06397169780857,20201115,Male,WT,0.333243408,4,Zoom
4/20/2022,151628,5,Purple1,1,472,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,550,257,18,234,41,0.934545455,0.149090909,1.123636364,376.1852179,6.727,18,46,0.391304348,1.791254944,12,20220420151628_58.0230005085468_1.06397169780857,20201115,Male,WT,0.250036742,3,Zoom
4/20/2022,151628,5,Purple1,1,472,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,550,257,18,234,41,0.934545455,0.149090909,1.123636364,376.1852179,7.127,14,46,0.304347826,1.968030831,12,20220420151628_58.0230005085468_1.06397169780857,20201115,Male,WT,0.166705076,2,Zoom
4/21/2022,151125,5,Purple1,1,465,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,320,154,7,112,47,0.956521739,0.295597484,1.271875,342.1062857,4,3,27,0.111111111,2.791936431,12,20220421151125_68.8470013439655_3.06844717879999,20201115,Male,WT,1,12,Zoom
4/21/2022,151125,5,Purple1,1,465,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,320,154,7,112,47,0.956521739,0.295597484,1.271875,342.1062857,5.657,4,27,0.148148148,2.631214352,12,20220421151125_68.8470013439655_3.06844717879999,20201115,Male,WT,0.499962829,6,Zoom
4/21/2022,151125,5,Purple1,1,465,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,320,154,7,112,47,0.956521739,0.295597484,1.271875,342.1062857,5.993,2,26,0.076923077,2.967575458,12,20220421151125_68.8470013439655_3.06844717879999,20201115,Male,WT,0.416721626,5,Zoom
4/21/2022,151125,5,Purple1,1,465,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,320,154,7,112,47,0.956521739,0.295597484,1.271875,342.1062857,6.35,6,26,0.230769231,2.338282536,12,20220421151125_68.8470013439655_3.06844717879999,20201115,Male,WT,0.333243408,4,Zoom
4/21/2022,151125,5,Purple1,1,465,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,320,154,7,112,47,0.956521739,0.295597484,1.271875,342.1062857,6.727,18,27,0.666666667,1.283467144,12,20220421151125_68.8470013439655_3.06844717879999,20201115,Male,WT,0.250036742,3,Zoom
4/21/2022,151125,5,Purple1,1,465,8-5.7kHz_60dB_300ms_8s_NG3,Discrimination,Normal,320,154,7,112,47,0.956521739,0.295597484,1.271875,342.1062857,7.127,14,26,0.538461538,1.615569712,12,20220421151125_68.8470013439655_3.06844717879999,20201115,Male,WT,0.166705076,2,Zoom
4/9/2022,145734,6,Purple2,2,513,16-32kHz_60dB_300ms_12s_NG3,Discrimination,Normal,341,167,4,83,87,0.976608187,0.511764706,1.181818182,308.2785509,17.959,27,28,0.964285714,0.31393069,12,20220409145734_98.7239968031645_1.50916328560472,20201115,Male,WT,-0.166635114,2,Broad
4/9/2022,145734,6,Purple2,2,513,16-32kHz_60dB_300ms_12s_NG3,Discrimination,Normal,341,167,4,83,87,0.976608187,0.511764706,1.181818182,308.2785509,20.159,25,28,0.892857143,0.774750472,12,20220409145734_98.7239968031645_1.50916328560472,20201115,Male,WT,-0.33335217,4,Broad
4/9/2022,145734,6,Purple2,2,513,16-32kHz_60dB_300ms_12s_NG3,Discrimination,Normal,341,167,4,83,87,0.976608187,0.511764706,1.181818182,308.2785509,22.627,16,29,0.551724138,1.838556484,12,20220409145734_98.7239968031645_1.50916328560472,20201115,Male,WT,-0.499973413,6,Broad
4/9/2022,145734,6,Purple2,2,513,16-32kHz_60dB_300ms_12s_NG3,Discrimination,Normal,341,167,4,83,87,0.976608187,0.511764706,1.181818182,308.2785509,25.398,10,29,0.344827586,2.371688057,12,20220409145734_98.7239968031645_1.50916328560472,20201115,Male,WT,-0.666642989,8,Broad
4/9/2022,145734,6,Purple2,2,513,16-32kHz_60dB_300ms_12s_NG3,Discrimination,Normal,341,167,4,83,87,0.976608187,0.511764706,1.181818182,308.2785509,28.509,7,28,0.25,2.656907936,12,20220409145734_98.7239968031645_1.50916328560472,20201115,Male,WT,-0.83334553,10,Broad
4/9/2022,145734,6,Purple2,2,513,16-32kHz_60dB_300ms_12s_NG3,Discrimination,Normal,341,167,4,83,87,0.976608187,0.511764706,1.181818182,308.2785509,32,2,28,0.071428571,3.536269014,12,20220409145734_98.7239968031645_1.50916328560472,20201115,Male,WT,-1,12,Broad
4/11/2022,151757,6,Purple2,2,502,16-32kHz_60dB_300ms_12s_NG3,Discrimination,Normal,345,171,1,83,90,0.994186047,0.520231214,1.168115942,262.2336824,17.959,29,29,1,0.251977068,12,20220411151757_117.603999003768_1.90502681164361,20201115,Male,WT,-0.166635114,2,Broad
4/11/2022,151757,6,Purple2,2,502,16-32kHz_60dB_300ms_12s_NG3,Discrimination,Normal,345,171,1,83,90,0.994186047,0.520231214,1.168115942,262.2336824,20.159,25,29,0.862068966,1.351859094,12,20220411151757_117.603999003768_1.90502681164361,20201115,Male,WT,-0.33335217,4,Broad
4/11/2022,151757,6,Purple2,2,502,16-32kHz_60dB_300ms_12s_NG3,Discrimination,Normal,345,171,1,83,90,0.994186047,0.520231214,1.168115942,262.2336824,22.627,18,29,0.620689655,2.104075074,12,20220411151757_117.603999003768_1.90502681164361,20201115,Male,WT,-0.499973413,6,Broad
4/11/2022,151757,6,Purple2,2,502,16-32kHz_60dB_300ms_12s_NG3,Discrimination,Normal,345,171,1,83,90,0.994186047,0.520231214,1.168115942,262.2336824,25.398,9,29,0.310344828,2.910698754,12,20220411151757_117.603999003768_1.90502681164361,20201115,Male,WT,-0.666642989,8,Broad
4/11/2022,151757,6,Purple2,2,502,16-32kHz_60dB_300ms_12s_NG3,Discrimination,Normal,345,171,1,83,90,0.994186047,0.520231214,1.168115942,262.2336824,28.509,4,29,0.137931034,3.537904011,12,20220411151757_117.603999003768_1.90502681164361,20201115,Male,WT,-0.83334553,10,Broad
4/11/2022,151757,6,Purple2,2,502,16-32kHz_60dB_300ms_12s_NG3,Discrimination,Normal,345,171,1,83,90,0.994186047,0.520231214,1.168115942,262.2336824,32,5,28,0.178571429,3.357884314,12,20220411151757_117.603999003768_1.90502681164361,20201115,Male,WT,-1,12,Broad
